cluster_nodes,n,k,run,method,time
1,500,2,3,PySpark,0.4747955799102783
1,500,2,3,QR,1.7883739471435547
1,500,2,3,SVD,1.177457571029663
1,500,2,4,PySpark,0.4394502639770508
1,500,2,4,QR,1.7830092906951904
1,500,2,4,SVD,1.1285419464111328
1,500,10,0,PySpark,0.42946815490722656
1,500,10,0,QR,2.1866965293884277
1,500,10,0,SVD,1.1762516498565674
1,500,10,1,PySpark,0.3969888687133789
1,500,10,1,QR,1.8644335269927979
1,500,10,1,SVD,1.2328166961669922
1,500,10,2,PySpark,0.45113325119018555
1,500,10,2,QR,1.8283405303955078
1,500,10,2,SVD,1.2163543701171875
1,500,10,3,PySpark,0.40845656394958496
1,500,10,3,QR,1.8206706047058105
1,500,10,3,SVD,1.1944317817687988
1,500,10,4,PySpark,0.43900108337402344
1,500,10,4,QR,1.7726640701293945
1,500,10,4,SVD,1.2717540264129639
1,500,20,0,PySpark,0.4209098815917969
1,500,20,0,QR,2.5002963542938232
1,500,20,0,SVD,1.4891729354858398
1,500,20,1,PySpark,0.46367979049682617
1,500,20,1,QR,2.056971311569214
1,500,20,1,SVD,1.3922698497772217
1,500,20,2,PySpark,0.4479539394378662
1,500,20,2,QR,2.177780866622925
1,500,20,2,SVD,1.448408603668213
1,500,20,3,PySpark,0.5230495929718018
1,500,20,3,QR,2.0658795833587646
1,500,20,3,SVD,1.4813485145568848
1,500,20,4,PySpark,0.4590163230895996
1,500,20,4,QR,2.1309714317321777
1,500,20,4,SVD,1.4324126243591309
1,500,30,0,PySpark,0.37207746505737305
1,500,30,0,QR,2.306568145751953
1,500,30,0,SVD,1.244917869567871
1,500,30,1,PySpark,0.39048290252685547
1,500,30,1,QR,1.641646385192871
1,500,30,1,SVD,1.2456738948822021
1,500,30,2,PySpark,0.38204526901245117
1,500,30,2,QR,1.7109730243682861
1,500,30,2,SVD,1.1497738361358643
1,500,30,3,PySpark,0.35279345512390137
1,500,30,3,QR,1.774087905883789
1,500,30,3,SVD,1.2158422470092773
1,500,30,4,PySpark,0.36992788314819336
1,500,30,4,QR,1.7382547855377197
1,500,30,4,SVD,1.2276101112365723
1,500,50,0,PySpark,0.38457393646240234
1,500,50,0,QR,2.5590689182281494
1,500,50,0,SVD,1.499746322631836
1,500,50,1,PySpark,0.4341428279876709
1,500,50,1,QR,1.9911689758300781
1,500,50,1,SVD,1.408479928970337
1,500,50,2,PySpark,0.4517943859100342
1,500,50,2,QR,1.9903161525726318
1,500,50,2,SVD,1.3556373119354248
1,500,50,3,PySpark,0.3847310543060303
1,500,50,3,QR,1.9824042320251465
1,500,50,3,SVD,1.4046306610107422
1,500,50,4,PySpark,0.39211344718933105
1,500,50,4,QR,2.00007963180542
1,500,50,4,SVD,1.4264390468597412
1,500,100,0,PySpark,0.49687814712524414
1,500,100,0,QR,2.914041757583618
1,500,100,0,SVD,1.8673443794250488
1,500,100,1,PySpark,0.4591035842895508
1,500,100,1,QR,2.5162317752838135
1,500,100,1,SVD,1.7244930267333984
1,500,100,2,PySpark,0.471022367477417
1,500,100,2,QR,2.5196821689605713
1,500,100,2,SVD,1.7462310791015625
1,500,100,3,PySpark,0.37191081047058105
1,500,100,3,QR,2.4106714725494385
1,500,100,3,SVD,1.7996973991394043
1,500,100,4,PySpark,0.40186500549316406
1,500,100,4,QR,2.4362525939941406
1,500,100,4,SVD,1.8330955505371094
1,1000,2,0,PySpark,0.4057450294494629
1,1000,2,0,QR,2.2706851959228516
1,1000,2,0,SVD,1.1814708709716797
1,1000,2,1,PySpark,0.3998873233795166
1,1000,2,1,QR,1.7698919773101807
1,1000,2,1,SVD,1.1983857154846191
1,1000,2,2,PySpark,0.40587878227233887
1,1000,2,2,QR,1.829014539718628
1,1000,2,2,SVD,1.2105653285980225
1,1000,2,3,PySpark,0.4270517826080322
1,1000,2,3,QR,1.878084659576416
1,1000,2,3,SVD,1.2479560375213623
1,1000,2,4,PySpark,0.4150047302246094
1,1000,2,4,QR,1.8011202812194824
1,1000,2,4,SVD,1.190779447555542
1,1000,10,0,PySpark,0.46039700508117676
1,1000,10,0,QR,2.4655065536499023
1,1000,10,0,SVD,1.483811378479004
1,1000,10,1,PySpark,0.45398855209350586
1,1000,10,1,QR,2.1600265502929688
1,1000,10,1,SVD,1.4109165668487549
1,1000,10,2,PySpark,0.44269704818725586
1,1000,10,2,QR,2.158991575241089
1,1000,10,2,SVD,1.3920185565948486
1,1000,10,3,PySpark,0.42414379119873047
1,1000,10,3,QR,2.089294195175171
1,1000,10,3,SVD,1.4317190647125244
1,1000,10,4,PySpark,0.451587438583374
1,1000,10,4,QR,2.028615951538086
1,1000,10,4,SVD,1.4004371166229248
1,1000,20,0,PySpark,0.3755936622619629
1,1000,20,0,QR,2.40173602104187
1,1000,20,0,SVD,1.2096693515777588
1,1000,20,1,PySpark,0.38074779510498047
1,1000,20,1,QR,1.870819330215454
1,1000,20,1,SVD,1.2201511859893799
1,1000,20,2,PySpark,0.37469053268432617
1,1000,20,2,QR,1.831779956817627
1,1000,20,2,SVD,1.2130391597747803
1,1000,20,3,PySpark,0.34514689445495605
1,1000,20,3,QR,1.8710360527038574
1,1000,20,3,SVD,1.2191386222839355
1,1000,20,4,PySpark,0.37838196754455566
1,1000,20,4,QR,1.8508341312408447
1,1000,20,4,SVD,1.229896068572998
1,1000,30,0,PySpark,0.4019744396209717
1,1000,30,0,QR,2.6603729724884033
1,1000,30,0,SVD,1.5105862617492676
1,1000,30,1,PySpark,0.38800692558288574
1,1000,30,1,QR,2.1886322498321533
1,1000,30,1,SVD,1.4902007579803467
1,1000,30,2,PySpark,0.3850390911102295
1,1000,30,2,QR,2.1259243488311768
1,1000,30,2,SVD,1.4586913585662842
1,1000,30,3,PySpark,0.40842342376708984
1,1000,30,3,QR,2.0867202281951904
1,1000,30,3,SVD,1.467566728591919
1,1000,30,4,PySpark,0.44909024238586426
1,1000,30,4,QR,2.080326557159424
1,1000,30,4,SVD,1.460378885269165
1,5000,2,0,PySpark,0.43666625022888184
1,5000,2,0,QR,2.4302093982696533
1,5000,2,0,SVD,1.2868258953094482
1,5000,2,1,PySpark,0.47484660148620605
1,5000,2,1,QR,2.058851480484009
1,5000,2,1,SVD,1.2719871997833252
1,5000,2,2,PySpark,0.5370008945465088
1,5000,2,2,QR,2.147371530532837
1,5000,2,2,SVD,1.3463923931121826
1,5000,2,3,PySpark,0.43575119972229004
1,5000,2,3,QR,1.927128791809082
1,5000,2,3,SVD,1.2263267040252686
1,5000,2,4,PySpark,0.399158239364624
1,5000,2,4,QR,1.9682350158691406
1,5000,2,4,SVD,1.2134687900543213
1,5000,10,0,PySpark,0.5453765392303467
1,5000,10,0,QR,3.072659730911255
1,5000,10,0,SVD,1.7844414710998535
1,5000,10,1,PySpark,0.5255260467529297
1,5000,10,1,QR,2.499189853668213
1,5000,10,1,SVD,1.7683765888214111
1,5000,10,2,PySpark,0.5423247814178467
1,5000,10,2,QR,2.463937282562256
1,5000,10,2,SVD,1.710090160369873
1,5000,10,3,PySpark,0.515674352645874
1,5000,10,3,QR,2.49277400970459
1,5000,10,3,SVD,1.7498128414154053
1,5000,10,4,PySpark,0.5450413227081299
1,5000,10,4,QR,2.471499443054199
1,5000,10,4,SVD,1.697141408920288
1,5000,20,0,PySpark,0.7963454723358154
1,5000,20,0,QR,3.4966847896575928
1,5000,20,0,SVD,2.3262906074523926
1,5000,20,1,PySpark,0.6652207374572754
1,5000,20,1,QR,2.9924051761627197
1,5000,20,1,SVD,2.2467093467712402
1,5000,20,2,PySpark,0.6353988647460938
1,5000,20,2,QR,2.9811229705810547
1,5000,20,2,SVD,2.231926918029785
1,5000,20,3,PySpark,0.6855199337005615
1,5000,20,3,QR,2.990556240081787
1,5000,20,3,SVD,2.296792507171631
1,5000,20,4,PySpark,0.632570743560791
1,5000,20,4,QR,3.03568434715271
1,5000,20,4,SVD,2.313544273376465
1,5000,30,0,PySpark,0.8512170314788818
1,5000,30,0,QR,4.260720252990723
1,5000,30,0,SVD,2.8438689708709717
1,5000,30,1,PySpark,0.7717854976654053
1,5000,30,1,QR,3.662322759628296
1,5000,30,1,SVD,2.996760845184326
1,5000,30,2,PySpark,0.7931585311889648
1,5000,30,2,QR,3.7301688194274902
1,5000,30,2,SVD,2.886293888092041
1,5000,30,3,PySpark,0.7521250247955322
1,5000,30,3,QR,3.682725429534912
1,5000,30,3,SVD,3.0218663215637207
1,5000,30,4,PySpark,0.7754554748535156
1,5000,30,4,QR,3.686777114868164
1,5000,30,4,SVD,2.888596296310425
1,10000,2,0,PySpark,0.4890134334564209
1,10000,2,0,QR,2.701077699661255
1,10000,2,0,SVD,1.5382328033447266
1,10000,2,1,PySpark,0.5129702091217041
1,10000,2,1,QR,2.2475664615631104
1,10000,2,1,SVD,1.5912549495697021
1,10000,2,2,PySpark,0.507542610168457
1,10000,2,2,QR,2.2621657848358154
1,10000,2,2,SVD,1.5929515361785889
1,10000,2,3,PySpark,0.5357048511505127
1,10000,2,3,QR,2.374156951904297
1,10000,2,3,SVD,1.6070077419281006
1,10000,2,4,PySpark,0.5246028900146484
1,10000,2,4,QR,2.2863593101501465
1,10000,2,4,SVD,1.5297181606292725
1,10000,10,0,PySpark,0.7804310321807861
1,10000,10,0,QR,3.827195882797241
1,10000,10,0,SVD,2.667233467102051
1,10000,10,1,PySpark,0.7782549858093262
1,10000,10,1,QR,3.4213905334472656
1,10000,10,1,SVD,2.615321636199951
1,10000,10,2,PySpark,0.7258851528167725
1,10000,10,2,QR,3.3306775093078613
1,10000,10,2,SVD,2.529418706893921
1,10000,10,3,PySpark,0.7255833148956299
1,10000,10,3,QR,3.1852452754974365
1,10000,10,3,SVD,2.4893853664398193
1,10000,10,4,PySpark,0.7863175868988037
1,10000,10,4,QR,3.5636050701141357
1,10000,10,4,SVD,2.727813482284546
1,10000,20,0,PySpark,1.104903221130371
1,10000,20,0,QR,5.277424573898315
1,10000,20,0,SVD,3.70047664642334
1,10000,20,1,PySpark,1.0976219177246094
1,10000,20,1,QR,4.555067539215088
1,10000,20,1,SVD,3.594681978225708
1,10000,20,2,PySpark,1.1159989833831787
1,10000,20,2,QR,4.660620212554932
1,10000,20,2,SVD,3.748135566711426
1,10000,20,3,PySpark,1.1243443489074707
1,10000,20,3,QR,4.514645338058472
1,10000,20,3,SVD,3.714050054550171
1,10000,20,4,PySpark,1.0102124214172363
1,10000,20,4,QR,4.637888669967651
1,10000,20,4,SVD,3.6490471363067627
1,100000,2,0,PySpark,2.4387807846069336
1,100000,2,0,QR,9.553618907928467
1,100000,2,0,SVD,6.687449216842651
1,100000,2,1,PySpark,2.391723394393921
1,100000,2,1,QR,8.348156452178955
1,100000,2,1,SVD,6.954386234283447
1,100000,2,2,PySpark,2.4381449222564697
1,100000,2,2,QR,8.662261009216309
1,100000,2,2,SVD,6.803318977355957
1,100000,2,3,PySpark,2.608592987060547
1,100000,2,3,QR,8.850320816040039
1,100000,2,3,SVD,6.949037551879883
1,100000,2,4,PySpark,2.4369935989379883
1,100000,2,4,QR,8.43949818611145
1,100000,2,4,SVD,6.670291423797607
1,100,2,0,PySpark,10.945239067077637
1,100,2,0,QR,3.5324106216430664
1,100,2,0,SVD,1.1766595840454102
1,100,2,1,PySpark,0.4141805171966553
1,100,2,1,QR,1.7672419548034668
1,100,2,1,SVD,1.1496248245239258
1,100,2,2,PySpark,0.4461815357208252
1,100,2,2,QR,1.7998709678649902
1,100,2,2,SVD,1.1279544830322266
1,100,2,3,PySpark,0.40475916862487793
1,100,2,3,QR,1.7101612091064453
1,100,2,3,SVD,1.2765569686889648
1,100,2,4,PySpark,0.4141995906829834
1,100,2,4,QR,1.8176214694976807
1,100,2,4,SVD,1.1910126209259033
1,100,10,0,PySpark,0.4172801971435547
1,100,10,0,QR,2.2607617378234863
1,100,10,0,SVD,1.205042839050293
1,100,10,1,PySpark,0.5081241130828857
1,100,10,1,QR,1.8587615489959717
1,100,10,1,SVD,1.172287940979004
1,100,10,2,PySpark,0.38988661766052246
1,100,10,2,QR,1.7892184257507324
1,100,10,2,SVD,1.1944267749786377
1,100,10,3,PySpark,0.4091622829437256
1,100,10,3,QR,1.8402855396270752
1,100,10,3,SVD,1.1439802646636963
1,100,10,4,PySpark,0.4036126136779785
1,100,10,4,QR,1.8724095821380615
1,100,10,4,SVD,1.1727449893951416
1,100,20,0,PySpark,0.42516660690307617
1,100,20,0,QR,2.275805950164795
1,100,20,0,SVD,1.1405692100524902
1,100,20,1,PySpark,0.4828763008117676
1,100,20,1,QR,1.772437334060669
1,100,20,1,SVD,1.1412806510925293
1,100,20,2,PySpark,0.4128589630126953
1,100,20,2,QR,1.8202435970306396
1,100,20,2,SVD,1.1674842834472656
1,100,20,3,PySpark,0.4041626453399658
1,100,20,3,QR,1.7407476902008057
1,100,20,3,SVD,1.2596454620361328
1,100,20,4,PySpark,0.41161608695983887
1,100,20,4,QR,1.824462652206421
1,100,20,4,SVD,1.1540806293487549
1,100,30,0,PySpark,0.4412047863006592
1,100,30,0,QR,2.409205675125122
1,100,30,0,SVD,1.2334282398223877
1,100,30,1,PySpark,0.42004990577697754
1,100,30,1,QR,1.9082119464874268
1,100,30,1,SVD,1.2124786376953125
1,100,30,2,PySpark,0.4108278751373291
1,100,30,2,QR,1.8991687297821045
1,100,30,2,SVD,1.2867717742919922
1,100,30,3,PySpark,0.4005115032196045
1,100,30,3,QR,1.8708407878875732
1,100,30,3,SVD,1.2243869304656982
1,100,30,4,PySpark,0.3993504047393799
1,100,30,4,QR,1.8686294555664062
1,100,30,4,SVD,1.2328200340270996
1,100,50,0,PySpark,0.4233558177947998
1,100,50,0,QR,2.2749178409576416
1,100,50,0,SVD,1.2839055061340332
1,100,50,1,PySpark,0.4304018020629883
1,100,50,1,QR,2.02413010597229
1,100,50,1,SVD,1.2511448860168457
1,100,50,2,PySpark,0.4164402484893799
1,100,50,2,QR,1.8749501705169678
1,100,50,2,SVD,1.2533869743347168
1,100,50,3,PySpark,0.4327695369720459
1,100,50,3,QR,1.900303840637207
1,100,50,3,SVD,1.288696527481079
1,100,50,4,PySpark,0.402695894241333
1,100,50,4,QR,2.0287787914276123
1,100,50,4,SVD,1.225322961807251
1,100,100,0,PySpark,0.529944658279419
1,100,100,0,QR,2.5252835750579834
1,100,100,0,SVD,1.4450492858886719
1,100,100,1,PySpark,0.5186886787414551
1,100,100,1,QR,2.0975029468536377
1,100,100,1,SVD,1.5624103546142578
1,100,100,2,PySpark,0.5039117336273193
1,100,100,2,QR,2.163346529006958
1,100,100,2,SVD,1.582723617553711
1,100,100,3,PySpark,0.4595355987548828
1,100,100,3,QR,2.3095474243164062
1,100,100,3,SVD,1.4975624084472656
1,100,100,4,PySpark,0.47081828117370605
1,100,100,4,QR,2.141270399093628
1,100,100,4,SVD,1.484159231185913
1,500,2,0,PySpark,0.4368436336517334
1,500,2,0,QR,2.4384520053863525
1,500,2,0,SVD,1.1812889575958252
1,500,2,1,PySpark,0.4544398784637451
1,500,2,1,QR,1.8212904930114746
1,500,2,1,SVD,1.1594264507293701
1,500,2,2,PySpark,0.4333465099334717
1,500,2,2,QR,1.8967607021331787
1,500,2,2,SVD,1.216252088546753
1,500,2,3,PySpark,0.4240379333496094
1,500,2,3,QR,1.8115296363830566
1,500,2,3,SVD,1.198901891708374
1,500,2,4,PySpark,0.43733739852905273
1,500,2,4,QR,1.8433353900909424
1,500,2,4,SVD,1.2137632369995117
1,500,10,0,PySpark,0.42119264602661133
1,500,10,0,QR,2.288599729537964
1,500,10,0,SVD,1.2944860458374023
1,500,10,1,PySpark,0.5097842216491699
1,500,10,1,QR,1.8987703323364258
1,500,10,1,SVD,1.3685436248779297
1,500,10,2,PySpark,0.41863107681274414
1,500,10,2,QR,1.9494585990905762
1,500,10,2,SVD,1.230757236480713
1,500,10,3,PySpark,0.4154088497161865
1,500,10,3,QR,1.9390149116516113
1,500,10,3,SVD,1.271113395690918
1,500,10,4,PySpark,0.4226253032684326
1,500,10,4,QR,1.9221465587615967
1,500,10,4,SVD,1.208348274230957
1,500,20,0,PySpark,0.48606181144714355
1,500,20,0,QR,2.6192374229431152
1,500,20,0,SVD,1.459153652191162
1,500,20,1,PySpark,0.4471771717071533
1,500,20,1,QR,2.157174587249756
1,500,20,1,SVD,1.5095436573028564
1,500,20,2,PySpark,0.44254231452941895
1,500,20,2,QR,2.1184608936309814
1,500,20,2,SVD,1.4390056133270264
1,500,20,3,PySpark,0.4836456775665283
1,500,20,3,QR,2.0980570316314697
1,500,20,3,SVD,1.3873543739318848
1,500,20,4,PySpark,0.431093692779541
1,500,20,4,QR,2.1319234371185303
1,500,20,4,SVD,1.4660427570343018
1,500,30,0,PySpark,0.3879971504211426
1,500,30,0,QR,2.2161922454833984
1,500,30,0,SVD,1.2217743396759033
1,500,30,1,PySpark,0.3316349983215332
1,500,30,1,QR,1.7455222606658936
1,500,30,1,SVD,1.2766153812408447
1,500,30,2,PySpark,0.33916282653808594
1,500,30,2,QR,1.8428595066070557
1,500,30,2,SVD,1.2376892566680908
1,500,30,3,PySpark,0.37193799018859863
1,500,30,3,QR,1.739053726196289
1,500,30,3,SVD,1.1658668518066406
1,500,30,4,PySpark,0.35002756118774414
1,500,30,4,QR,1.7435293197631836
1,500,30,4,SVD,1.1711149215698242
1,500,50,0,PySpark,0.38647937774658203
1,500,50,0,QR,2.5484659671783447
1,500,50,0,SVD,1.4082427024841309
1,500,50,1,PySpark,0.38053393363952637
1,500,50,1,QR,2.056215524673462
1,500,50,1,SVD,1.4260571002960205
1,500,50,2,PySpark,0.38685131072998047
1,500,50,2,QR,2.0433669090270996
1,500,50,2,SVD,1.4207649230957031
1,500,50,3,PySpark,0.39174628257751465
1,500,50,3,QR,2.123784065246582
1,500,50,3,SVD,1.3619329929351807
1,500,50,4,PySpark,0.3657646179199219
1,500,50,4,QR,1.9698169231414795
1,500,50,4,SVD,1.3341848850250244
1,500,100,0,PySpark,0.5119292736053467
1,500,100,0,QR,2.8396248817443848
1,500,100,0,SVD,1.653702974319458
1,500,100,1,PySpark,0.42582201957702637
1,500,100,1,QR,2.380676031112671
1,500,100,1,SVD,1.7579400539398193
1,500,100,2,PySpark,0.38979053497314453
1,500,100,2,QR,2.4444899559020996
1,500,100,2,SVD,1.7306745052337646
1,500,100,3,PySpark,0.45030832290649414
1,500,100,3,QR,2.4703011512756348
1,500,100,3,SVD,1.713843584060669
1,500,100,4,PySpark,0.38944029808044434
1,500,100,4,QR,2.418442487716675
1,500,100,4,SVD,1.7337400913238525
1,1000,2,0,PySpark,0.4134197235107422
1,1000,2,0,QR,2.200460910797119
1,1000,2,0,SVD,1.1495590209960938
1,1000,2,1,PySpark,0.40585851669311523
1,1000,2,1,QR,1.846468210220337
1,1000,2,1,SVD,1.1959195137023926
1,1000,2,2,PySpark,0.4265286922454834
1,1000,2,2,QR,1.747143268585205
1,1000,2,2,SVD,1.1673991680145264
1,1000,2,3,PySpark,0.41607069969177246
1,1000,2,3,QR,1.7764391899108887
1,1000,2,3,SVD,1.1728501319885254
1,1000,2,4,PySpark,0.4130589962005615
1,1000,2,4,QR,1.7957847118377686
1,1000,2,4,SVD,1.1695642471313477
1,1000,10,0,PySpark,0.4488663673400879
1,1000,10,0,QR,2.5049450397491455
1,1000,10,0,SVD,1.5462851524353027
1,1000,10,1,PySpark,0.4590139389038086
1,1000,10,1,QR,2.091817855834961
1,1000,10,1,SVD,1.4207777976989746
1,1000,10,2,PySpark,0.47519373893737793
1,1000,10,2,QR,2.061929225921631
1,1000,10,2,SVD,1.4249765872955322
1,1000,10,3,PySpark,0.4409308433532715
1,1000,10,3,QR,2.0434470176696777
1,1000,10,3,SVD,1.3605659008026123
1,1000,10,4,PySpark,0.4471566677093506
1,1000,10,4,QR,2.0075576305389404
1,1000,10,4,SVD,1.383268117904663
1,1000,20,0,PySpark,0.37579941749572754
1,1000,20,0,QR,2.3276469707489014
1,1000,20,0,SVD,1.2248578071594238
1,1000,20,1,PySpark,0.3870053291320801
1,1000,20,1,QR,1.8313121795654297
1,1000,20,1,SVD,1.22916579246521
1,1000,20,2,PySpark,0.3603553771972656
1,1000,20,2,QR,1.826704740524292
1,1000,20,2,SVD,1.281125545501709
1,1000,20,3,PySpark,0.37990403175354004
1,1000,20,3,QR,1.8948161602020264
1,1000,20,3,SVD,1.256244421005249
1,1000,20,4,PySpark,0.3668036460876465
1,1000,20,4,QR,1.8393051624298096
1,1000,20,4,SVD,1.229292869567871
1,1000,30,0,PySpark,0.43989038467407227
1,1000,30,0,QR,2.430725574493408
1,1000,30,0,SVD,1.471461296081543
1,1000,30,1,PySpark,0.38991689682006836
1,1000,30,1,QR,2.0895986557006836
1,1000,30,1,SVD,1.4192566871643066
1,1000,30,2,PySpark,0.3895280361175537
1,1000,30,2,QR,2.049095392227173
1,1000,30,2,SVD,1.401186466217041
1,1000,30,3,PySpark,0.4044027328491211
1,1000,30,3,QR,2.011519432067871
1,1000,30,3,SVD,1.486710786819458
1,1000,30,4,PySpark,0.3772151470184326
1,1000,30,4,QR,2.0888149738311768
1,1000,30,4,SVD,1.4037821292877197
1,5000,2,0,PySpark,0.39489150047302246
1,5000,2,0,QR,2.214871644973755
1,5000,2,0,SVD,1.1705141067504883
1,5000,2,1,PySpark,0.3964998722076416
1,5000,2,1,QR,1.8030240535736084
1,5000,2,1,SVD,1.1875107288360596
1,5000,2,2,PySpark,0.391035795211792
1,5000,2,2,QR,1.897998332977295
1,5000,2,2,SVD,1.2393827438354492
1,5000,2,3,PySpark,0.4148366451263428
1,5000,2,3,QR,1.8132362365722656
1,5000,2,3,SVD,1.173964500427246
1,5000,2,4,PySpark,0.3699324131011963
1,5000,2,4,QR,1.8041460514068604
1,5000,2,4,SVD,1.3000710010528564
1,5000,10,0,PySpark,0.552025556564331
1,5000,10,0,QR,3.2178430557250977
1,5000,10,0,SVD,1.8686227798461914
1,5000,10,1,PySpark,0.6989412307739258
1,5000,10,1,QR,2.8948636054992676
1,5000,10,1,SVD,1.9810051918029785
1,5000,10,2,PySpark,0.8072478771209717
1,5000,10,2,QR,2.859668493270874
1,5000,10,2,SVD,1.7480385303497314
1,5000,10,3,PySpark,0.6303658485412598
1,5000,10,3,QR,2.4724340438842773
1,5000,10,3,SVD,1.7851881980895996
1,5000,10,4,PySpark,0.5108706951141357
1,5000,10,4,QR,2.500333309173584
1,5000,10,4,SVD,1.8122079372406006
1,5000,20,0,PySpark,0.7321984767913818
1,5000,20,0,QR,3.6056740283966064
1,5000,20,0,SVD,2.3465781211853027
1,5000,20,1,PySpark,0.6747567653656006
1,5000,20,1,QR,3.1436917781829834
1,5000,20,1,SVD,2.368119239807129
1,5000,20,2,PySpark,0.6791110038757324
1,5000,20,2,QR,3.210667371749878
1,5000,20,2,SVD,2.4193999767303467
1,5000,20,3,PySpark,0.6857991218566895
1,5000,20,3,QR,3.172461748123169
1,5000,20,3,SVD,2.355736494064331
1,5000,20,4,PySpark,0.6740446090698242
1,5000,20,4,QR,3.1489415168762207
1,5000,20,4,SVD,2.4860100746154785
1,5000,30,0,PySpark,0.8032424449920654
1,5000,30,0,QR,4.358597993850708
1,5000,30,0,SVD,3.1980018615722656
1,5000,30,1,PySpark,0.8326122760772705
1,5000,30,1,QR,3.775507926940918
1,5000,30,1,SVD,2.9316561222076416
1,5000,30,2,PySpark,0.7930405139923096
1,5000,30,2,QR,3.8256287574768066
1,5000,30,2,SVD,3.0830869674682617
1,5000,30,3,PySpark,0.8198328018188477
1,5000,30,3,QR,3.9979336261749268
1,5000,30,3,SVD,3.0180108547210693
1,5000,30,4,PySpark,0.7882449626922607
1,5000,30,4,QR,4.005748510360718
1,5000,30,4,SVD,3.0487735271453857
1,10000,2,0,PySpark,0.5293512344360352
1,10000,2,0,QR,2.838916301727295
1,10000,2,0,SVD,1.564234972000122
1,10000,2,1,PySpark,0.5294039249420166
1,10000,2,1,QR,2.2269787788391113
1,10000,2,1,SVD,1.611098051071167
1,10000,2,2,PySpark,0.4993114471435547
1,10000,2,2,QR,2.308431625366211
1,10000,2,2,SVD,1.5851414203643799
1,10000,2,3,PySpark,0.5548374652862549
1,10000,2,3,QR,2.5491771697998047
1,10000,2,3,SVD,1.6877493858337402
1,10000,2,4,PySpark,0.4939854145050049
1,10000,2,4,QR,2.5000898838043213
1,10000,2,4,SVD,1.707754373550415
1,10000,10,0,PySpark,0.9130094051361084
1,10000,10,0,QR,4.230523109436035
1,10000,10,0,SVD,2.637687921524048
1,10000,10,1,PySpark,0.7482085227966309
1,10000,10,1,QR,3.38370680809021
1,10000,10,1,SVD,2.548097848892212
1,10000,10,2,PySpark,0.7353003025054932
1,10000,10,2,QR,3.5903892517089844
1,10000,10,2,SVD,2.627152919769287
1,10000,10,3,PySpark,0.8000235557556152
1,10000,10,3,QR,3.4393599033355713
1,10000,10,3,SVD,2.5596299171447754
1,10000,10,4,PySpark,0.7712867259979248
1,10000,10,4,QR,3.576215982437134
1,10000,10,4,SVD,2.703050136566162
1,10000,20,0,PySpark,1.095391035079956
1,10000,20,0,QR,5.159759759902954
1,10000,20,0,SVD,3.740229845046997
1,10000,20,1,PySpark,1.084247350692749
1,10000,20,1,QR,4.753875017166138
1,10000,20,1,SVD,3.759833574295044
1,10000,20,2,PySpark,1.1441807746887207
1,10000,20,2,QR,4.693101406097412
1,10000,20,2,SVD,3.6853561401367188
1,10000,20,3,PySpark,1.0219602584838867
1,10000,20,3,QR,4.649946689605713
1,10000,20,3,SVD,3.529822826385498
1,10000,20,4,PySpark,1.0139384269714355
1,10000,20,4,QR,4.451405763626099
1,10000,20,4,SVD,3.5385401248931885
1,30000,2,0,PySpark,0.999114990234375
1,30000,2,0,QR,4.122961759567261
1,30000,2,0,SVD,2.7376301288604736
1,30000,2,1,PySpark,0.9779622554779053
1,30000,2,1,QR,3.8683393001556396
1,30000,2,1,SVD,2.677804708480835
1,30000,2,2,PySpark,0.9206311702728271
1,30000,2,2,QR,3.6843578815460205
1,30000,2,2,SVD,2.741210699081421
1,30000,2,3,PySpark,0.9419710636138916
1,30000,2,3,QR,3.6794233322143555
1,30000,2,3,SVD,2.800534248352051
1,30000,2,4,PySpark,0.933917760848999
1,30000,2,4,QR,4.029242753982544
